Joshua Project People Group Data

ROG3,Ctry,PeopleID3,ROP3,PeopNameAcrossCountries,PeopNameInCountry,Population,JPScale,LeastReached,ROL3,PrimaryLanguageName,BibleStatus,RLG3,PrimaryReligion,PercentAdherents,PercentEvangelical,PeopleID1,ROP1,AffinityBloc,PeopleID2,ROP2,PeopleCluster,CountOfCountries,RegionCode,RegionName,ROG2,Continent,10_40Window,IndigenousCode,WorkersNeeded,Frontier,Latitude,Longitude
UP,Ukraine,20789,100914,"Romani, Baltic","Romani, Baltic",1900,4,N,rml,"Romani, Baltic",5,1,Christianity,65.000,3.000,12,A003,"Eurasian Peoples",354,C0279,Romani,6,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,48.61108,22.307834
UP,Ukraine,12552,104693,"Romani, Carpathian","Romani, Carpathian",43000,3,N,rmc,"Romani, Carpathian",4,1,Christianity,80.000,2.000,12,A003,"Eurasian Peoples",354,C0279,Romani,8,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,,N,48.05162,23.46946
UP,Ukraine,14567,108394,"Romani, Vlax","Romani, Vlax",8900,4,N,rmy,"Romani, Vlax",4,1,Christianity,70.000,3.000,12,A003,"Eurasian Peoples",354,C0279,Romani,30,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,,N,46.68547,30.19823
UP,Ukraine,14571,108398,Romanian,Romanian,136000,4,N,ron,Romanian,5,1,Christianity,97.000,5.400,12,A003,"Eurasian Peoples",276,C0187,Romanian,40,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,48.2923732572852,26.2385414401664
UP,Ukraine,14598,108452,Russian,Russian,7532000,4,N,rus,Russian,5,1,Christianity,67.000,2.428,12,A003,"Eurasian Peoples",283,C0194,"Slav, Eastern",71,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,48.35904,38.05435
UP,Ukraine,14601,108457,Ruthenian,Ruthenian,503000,4,N,rue,Rusyn,3,1,Christianity,85.000,3.700,12,A003,"Eurasian Peoples",283,C0194,"Slav, Eastern",8,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,,N,48.42994,23.39304
UP,Ukraine,12684,105001,"Saami, Kildin","Saami, Kildin",100,4,N,sjd,"Saami, Kildin",4,1,Christianity,65.000,3.000,12,A003,"Eurasian Peoples",170,C0074,"Finno-Ugric, Saami",2,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,52.209322,33.307065
UP,Ukraine,14864,108856,Serb,Serb,600,3,N,srp,Serbian,5,1,Christianity,80.000,0.600,12,A003,"Eurasian Peoples",284,C0195,"Slav, Southern",39,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,50.439073,30.472151
UP,Ukraine,14962,109354,Slovak,Slovak,5800,3,N,slk,Slovak,5,1,Christianity,93.000,1.200,12,A003,"Eurasian Peoples",285,C0196,"Slav, Western",24,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,50.449809,30.453287
UP,Ukraine,19211,115527,"South Asian, general","South Asian, general",9000,4,N,hin,Hindi,5,5,Hinduism,4.000,2.500,21,A012,"South Asian Peoples",468,A012,"South Asia Other",59,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,50.514498,30.609158
UP,Ukraine,15077,109534,Spaniard,Spaniard,900,3,N,spa,Spanish,5,1,Christianity,77.000,1.000,12,A003,"Eurasian Peoples",291,C0202,Spanish,49,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,50.423378,30.474829
UP,Ukraine,15158,109671,Tabasaran,Tabasaran,900,1,Y,tab,Tabasaran,4,6,Islam,0.000,0.000,12,A003,"Eurasian Peoples",157,C0061,Caucasus,3,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,47.676905,38.452429
UP,Ukraine,15201,109733,Tajik,Tajik,3800,1,Y,tgk,Tajik,5,6,Islam,1.000,0.100,14,A005,Persian-Median,299,C0211,Tajik,20,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,N,50.464792,30.412327
UP,Ukraine,15284,109874,Tatar,Tatar,66000,1,Y,tat,Tatar,5,6,Islam,1.500,0.200,24,A015,"Turkic Peoples",311,C0223,Ural-Siberian,22,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,N,50.490613,30.431853
UP,Ukraine,11434,102312,"Tatar, Crimean","Tatar, Crimean",294000,1,Y,crh,"Crimean Tatar",5,6,Islam,0.120,0.100,24,A015,"Turkic Peoples",311,C0223,Ural-Siberian,9,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,6,N,45.9628499999275,33.7871199995883
UP,Ukraine,19616,104314,"Tatar, Judeo-Crimean","Tatar, Judeo-Crimean",1700,1,Y,ukr,Ukrainian,5,4,"Ethnic Religions",0.000,0.000,15,A006,Jews,197,C0102,Jews,1,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,1,Y,50.42139,30.525935
UP,Ukraine,18274,113818,Turk,Turk,3600,1,Y,tur,Turkish,5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",309,C0221,Turkish,68,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,50.514696,30.493497
UP,Ukraine,20631,115687,"Turk, Meskhetian","Turk, Meskhetian",3600,1,Y,ukr,Ukrainian,5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",309,C0221,Turkish,9,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,50.434335,30.651912
UP,Ukraine,15654,110306,Turkmen,Turkmen,3400,1,Y,tuk,Turkmen,5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",310,C0222,Turkmen,12,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,50.482475,30.476425
UP,Ukraine,15684,110360,Udin,Udin,500,3,N,udi,Udi,0,1,Christianity,86.000,1.000,12,A003,"Eurasian Peoples",157,C0061,Caucasus,6,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,50.496205,30.459172
UP,Ukraine,15686,110362,Udmurt,Udmurt,4300,3,N,udm,Udmurt,5,1,Christianity,55.000,0.100,12,A003,"Eurasian Peoples",169,C0073,Finno-Ugric,6,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,49.67979,39.128886
UP,Ukraine,15696,110376,Ukrainian,Ukrainian,33057000,4,N,ukr,Ukrainian,5,1,Christianity,75.000,4.046,12,A003,"Eurasian Peoples",283,C0194,"Slav, Eastern",49,9,"Europe, Eastern and Eurasia",EUR,Europe,N,Y,,N,49.00945,31.41053
UP,Ukraine,14039,107469,"Uzbek, Northern","Uzbek, Northern",11000,1,Y,uzn,"Uzbek, Northern",5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",314,C0226,Uzbek,19,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,50.439806,30.408306
UP,Ukraine,15784,110551,Vepsian,Vepsian,300,3,N,vep,Veps,4,1,Christianity,65.000,1.000,12,A003,"Eurasian Peoples",169,C0073,Finno-Ugric,3,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,52.224334,33.137061
UP,Ukraine,12700,105018,Vietnamese,Vietnamese,3500,2,N,vie,Vietnamese,5,2,Buddhism,9.000,1.800,20,A011,"Southeast Asian Peoples",316,C0228,Vietnamese,35,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,,N,50.469218,30.631156
UP,Ukraine,20455,116305,Yazidi,Yazidi,2000,1,Y,kmr,"Kurdish, Northern",5,4,"Ethnic Religions",0.000,0.000,14,A005,Persian-Median,208,C0114,Kurd,10,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,Y,50.4263,30.517312
UP,Ukraine,15070,109520,Chuvan,"Yukaghir, Chuvan",200,1,Y,ukr,Ukrainian,5,4,"Ethnic Religions",5.000,0.000,24,A015,"Turkic Peoples",311,C0223,Ural-Siberian,3,9,"Europe, Eastern and Eurasia",EUR,Europe,N,N,1,N,50.414373,30.458815
AE,"United Arab Emirates",11722,102879,"Arab, Egyptian","Arab, Egyptian",997000,4,N,arz,"Arabic, Egyptian Spoken",4,6,Islam,12.000,3.900,10,A001,"Arab World",163,C0067,Egyptian,33,6,"Africa, North and Middle East",ASI,Asia,Y,N,,N,25.19116,55.34553
AE,"United Arab Emirates",10376,100427,"Arab, Arabic Gulf Spoken","Arab, Emirati",1178000,1,Y,afb,"Arabic, Gulf Spoken",3,6,Islam,0.400,0.300,10,A001,"Arab World",111,C0013,"Arab, Arabian",12,6,"Africa, North and Middle East",ASI,Asia,Y,Y,24,N,25.3634607356244,55.4274635047369
AE,"United Arab Emirates",12247,104056,"Arab, Iraqi","Arab, Iraqi",50000,1,Y,acm,"Arabic, Mesopotamian Spoken",4,6,Islam,0.800,0.200,10,A001,"Arab World",113,C0015,"Arab, Levant",23,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,25.2558540163498,55.2872961697824
AE,"United Arab Emirates",12368,104301,"Arab, Jordanian","Arab, Jordanian",26000,1,Y,apc,"Arabic, North Levantine Spoken",3,6,Islam,2.000,0.300,10,A001,"Arab World",113,C0015,"Arab, Levant",11,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,25.2844092971513,55.3353897993997
AE,"United Arab Emirates",13017,105688,"Arab, Lebanese","Arab, Lebanese",27000,1,Y,apc,"Arabic, North Levantine Spoken",3,6,Islam,5.000,0.500,10,A001,"Arab World",113,C0015,"Arab, Levant",45,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,25.253346,55.298825
AE,"United Arab Emirates",10378,100431,"Arab, Omani","Arab, Omani",31000,1,Y,acx,"Arabic, Omani Spoken",1,6,Islam,0.000,0.000,10,A001,"Arab World",111,C0013,"Arab, Arabian",11,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,24.0951583168028,55.9208922591704
AE,"United Arab Emirates",14276,107785,"Arab, Palestinian","Arab, Palestinian",100000,1,Y,ajp,"Arabic, South Levantine Spoken",3,6,Islam,4.000,0.500,10,A001,"Arab World",113,C0015,"Arab, Levant",25,6,"Africa, North and Middle East",ASI,Asia,Y,N,2,N,25.3967750740105,55.444518701277
AE,"United Arab Emirates",14784,108748,"Arab, Saudi - Hijazi","Arab, Saudi - Hijazi",381000,1,Y,acw,"Arabic, Hijazi Spoken",0,6,Islam,0.000,0.000,10,A001,"Arab World",111,C0013,"Arab, Arabian",4,6,"Africa, North and Middle East",ASI,Asia,Y,N,8,Y,25.0055989996941,55.4588650004194
AE,"United Arab Emirates",15104,109571,"Arab, Sudanese","Arab, Sudanese",29000,1,Y,apd,"Arabic, Sudanese Spoken",4,6,Islam,1.000,0.100,10,A001,"Arab World",117,C0019,"Arab, Sudan",18,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,25.3114970309632,55.3869448818008
AE,"United Arab Emirates",15152,109662,"Arab, Syrian","Arab, Syrian",49000,1,Y,apc,"Arabic, North Levantine Spoken",3,6,Islam,5.000,0.100,10,A001,"Arab World",113,C0015,"Arab, Levant",36,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,24.8573952804581,54.9948014251209
AE,"United Arab Emirates",15198,109729,"Arab, Yemeni","Arab, Yemeni",16000,1,Y,acq,"Arabic, Taizzi-Adeni Spoken",3,6,Islam,0.000,0.000,10,A001,"Arab World",118,C0020,"Arab, Yemeni",16,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,25.2638114489392,55.3719031216317
AE,"United Arab Emirates",10429,100516,Armenian,Armenian,3000,4,N,hye,Armenian,5,1,Christianity,94.000,8.700,12,A003,"Eurasian Peoples",119,C0021,Armenian,55,6,"Africa, North and Middle East",ASI,Asia,Y,N,,N,24.490141,54.372051
AE,"United Arab Emirates",15034,109469,"Baloch, Southern","Baloch, Southern",390000,1,Y,bcc,"Balochi, Southern",4,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",455,A012,"South Asia Muslim - Baloch",6,6,"Africa, North and Middle East",ASI,Asia,Y,N,8,Y,24.2703,55.74138
AE,"United Arab Emirates",12046,101195,"Bedouin, Gulf","Bedouin, Gulf",190000,1,Y,afb,"Arabic, Gulf Spoken",3,6,Islam,0.000,0.000,10,A001,"Arab World",136,C0040,"Bedouin, Arabian",1,6,"Africa, North and Middle East",ASI,Asia,Y,Y,4,Y,24.330845999843,54.5562139995764
AE,"United Arab Emirates",19206,115066,"Chinese, general","Chinese, general",32000,1,Y,cmn,"Chinese, Mandarin",5,4,"Ethnic Religions",3.000,1.000,11,A002,"East Asian Peoples",161,C0065,Chinese,62,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,25.275528,55.322101
AE,"United Arab Emirates",19007,114916,Deaf,Deaf,20000,2,N,xxx,"Language unknown",0,6,Islam,8.550,,26,A017,Deaf,328,C0252,Deaf,216,6,"Africa, North and Middle East",ASI,Asia,Y,Y,,N,24.4615490647375,54.360312347237
AE,"United Arab Emirates",15175,109692,"Filipino, Tagalog","Filipino, Tagalog",596000,5,N,tgl,Tagalog,5,1,Christianity,90.000,12.000,17,A008,"Malay Peoples",166,C0070,"Filipino, Central",54,6,"Africa, North and Middle East",ASI,Asia,Y,N,,N,24.459992,54.354915
AE,"United Arab Emirates",12076,103743,Hazara,Hazara,99000,1,Y,haz,Hazaragi,3,6,Islam,0.000,0.000,14,A005,Persian-Median,268,C0179,Persian,6,6,"Africa, North and Middle East",ASI,Asia,Y,N,2,Y,25.232157,55.2836
AE,"United Arab Emirates",12322,104189,Japanese,Japanese,4000,1,Y,jpn,Japanese,5,2,Buddhism,1.500,0.500,11,A002,"East Asian Peoples",194,C0099,Japanese,44,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,24.519227,54.368331
AE,"United Arab Emirates",13437,106144,Malay,Malay,29000,1,Y,zlm,Malay,5,6,Islam,4.000,2.000,17,A008,"Malay Peoples",215,C0123,Malay,24,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,25.2445863834548,55.2805355900454
AE,"United Arab Emirates",17433,112836,Malayali,Malayali,322000,2,N,mal,Malayalam,5,5,Hinduism,15.000,2.000,21,A012,"South Asian Peoples",475,A012,"South Asia Tribal - Other",12,6,"Africa, North and Middle East",ASI,Asia,Y,N,,N,24.1531102049719,55.7877288524046
AE,"United Arab Emirates",13317,107204,Nepalese,"Nepali, general",98000,1,Y,npi,Nepali,5,5,Hinduism,0.400,0.200,21,A012,"South Asian Peoples",442,A012,"South Asia Hindu - Other",8,6,"Africa, North and Middle East",ASI,Asia,Y,N,2,N,24.431747,54.404701
AE,"United Arab Emirates",14256,107909,"Pashtun, Northern","Pashtun, Northern",390000,1,Y,pbu,"Pashto, Northern",5,6,Islam,0.000,0.000,21,A012,"South Asian Peoples",463,A012,"South Asia Muslim - Pashtun",18,6,"Africa, North and Middle East",ASI,Asia,Y,N,8,Y,24.48281,54.64291
AE,"United Arab Emirates",14371,107987,Persian,Persian,312000,1,Y,pes,"Persian, Iranian",5,6,Islam,0.500,0.400,14,A005,Persian-Median,268,C0179,Persian,42,6,"Africa, North and Middle East",ASI,Asia,Y,N,6,N,25.37469,55.59294
AE,"United Arab Emirates",11597,102682,"Romani, Domari","Romani, Domari",68000,1,Y,afb,"Arabic, Gulf Spoken",3,6,Islam,0.500,0.200,14,A005,Persian-Median,353,C0278,Domari,16,6,"Africa, North and Middle East",ASI,Asia,Y,Y,1,N,24.8526717313074,55.0025892858369
AE,"United Arab Emirates",14908,108942,"Shihuh, Al-Shihuh",Shihuh,20000,1,Y,ssh,"Arabic, Shihhi Spoken",1,6,Islam,0.000,0.000,10,A001,"Arab World",111,C0013,"Arab, Arabian",2,6,"Africa, North and Middle East",ASI,Asia,Y,Y,1,Y,25.98211,56.13246
AE,"United Arab Emirates",14971,109372,Socotran,Socotran,15000,1,Y,sqt,Soqotri,3,6,Islam,0.000,0.000,10,A001,"Arab World",111,C0013,"Arab, Arabian",2,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,25.277533,55.372916
AE,"United Arab Emirates",14983,109392,Somali,"Somali, Issa",41000,1,Y,som,Somali,5,6,Islam,0.000,0.000,13,A004,"Horn of Africa Peoples",287,C0198,Somali,23,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,24.16684,55.77998
AE,"United Arab Emirates",10790,101254,"South Asian, Bengali-Speaking","South Asian, Bengali-Speaking",75000,1,Y,ben,Bengali,5,6,Islam,1.000,0.300,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",17,6,"Africa, North and Middle East",ASI,Asia,Y,N,2,N,24.2459430001693,54.4579059995622
AE,"United Arab Emirates",19211,115527,"South Asian, general","South Asian, general",4139000,1,Y,hin,Hindi,5,5,Hinduism,4.000,0.698,21,A012,"South Asian Peoples",468,A012,"South Asia Other",59,6,"Africa, North and Middle East",ASI,Asia,Y,N,83,N,24.435754,54.395439
AE,"United Arab Emirates",11277,101940,Thai,Thai,3200,1,Y,tha,Thai,5,2,Buddhism,1.000,0.500,20,A011,"Southeast Asian Peoples",303,C0215,Thai,26,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,N,24.457259,54.385945
AE,"United Arab Emirates",18274,113818,Turk,Turk,10000,1,Y,tur,Turkish,5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",309,C0221,Turkish,68,6,"Africa, North and Middle East",ASI,Asia,Y,N,1,Y,25.2530997058867,55.3371241464621
UK,"United Kingdom",10168,100093,Afrikaner,Afrikaner,67000,5,N,afr,Afrikaans,5,1,Christianity,94.000,12.000,12,A003,"Eurasian Peoples",175,C0079,Germanic,14,10,"Europe, Western",EUR,Europe,N,N,,N,51.3768804832477,-0.142372836737025
UK,"United Kingdom",10218,100179,Akan,Akan,27000,4,N,aka,Akan,5,1,Christianity,85.000,4.000,22,A013,"Sub-Saharan Peoples",181,C0085,Guinean,12,10,"Europe, Western",EUR,Europe,N,N,,N,51.5637145043209,-0.138660902978302
UK,"United Kingdom",11880,103338,Albanian,Albanian,2700,2,N,aln,"Albanian, Gheg",5,6,Islam,30.000,0.500,12,A003,"Eurasian Peoples",106,C0008,Albanian,20,10,"Europe, Western",EUR,Europe,N,N,,N,51.5748503055971,-0.386123182039228
UK,"United Kingdom",15741,110448,"Americans, U.S.","Americans, U.S.",164000,5,N,eng,English,5,1,Christianity,78.000,28.900,18,A009,"North American Peoples",109,C0011,Anglo-American,104,10,"Europe, Western",EUR,Europe,N,N,,N,53.2781982096266,-2.23114540589591
UK,"United Kingdom",10326,100354,Anglo-Australian,Anglo-Australian,93000,5,N,eng,English,5,1,Christianity,70.000,14.400,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,25,10,"Europe, Western",EUR,Europe,N,N,,N,53.2864510954481,-2.2304332100938
UK,"United Kingdom",10328,100356,Anglo-Canadian,Anglo-Canadian,52000,4,N,eng,English,5,1,Christianity,72.000,7.700,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,21,10,"Europe, Western",EUR,Europe,N,N,,N,53.2833687871137,-2.23328318503067
UK,"United Kingdom",10329,100357,"Anglo-New Zealander","Anglo-New Zealander",42000,5,N,eng,English,5,1,Christianity,53.000,18.200,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,13,10,"Europe, Western",EUR,Europe,N,N,,N,53.2795215876495,-2.23783445618859
UK,"United Kingdom",10330,100358,Anglo-Romani,Anglo-Romani,58000,4,N,rme,Angloromani,3,1,Christianity,65.000,10.000,12,A003,"Eurasian Peoples",354,C0279,Romani,4,10,"Europe, Western",EUR,Europe,N,Y,,N,51.96625,0.09783
UK,"United Kingdom",11722,102879,"Arab, Egyptian","Arab, Egyptian",51000,4,N,arz,"Arabic, Egyptian Spoken",4,6,Islam,13.000,3.900,10,A001,"Arab World",163,C0067,Egyptian,33,10,"Europe, Western",EUR,Europe,N,N,,N,51.4771027064247,-0.0186416976562214
UK,"United Kingdom",12247,104056,"Arab, Iraqi","Arab, Iraqi",43000,1,Y,acm,"Arabic, Mesopotamian Spoken",4,6,Islam,3.000,0.200,10,A001,"Arab World",113,C0015,"Arab, Levant",23,10,"Europe, Western",EUR,Europe,N,N,1,N,51.444235,-0.154541
UK,"United Kingdom",13017,105688,"Arab, Lebanese","Arab, Lebanese",101000,2,N,apc,"Arabic, North Levantine Spoken",3,6,Islam,32.000,0.500,10,A001,"Arab World",113,C0015,"Arab, Levant",45,10,"Europe, Western",EUR,Europe,N,N,,N,51.443695,0.105089
UK,"United Kingdom",13169,105948,"Arab, Libyan","Arab, Libyan",25000,1,Y,ayl,"Arabic, Libyan Spoken",3,6,Islam,3.000,0.200,10,A001,"Arab World",114,C0016,"Arab, Libyan",10,10,"Europe, Western",EUR,Europe,N,N,1,N,51.545268,-0.139529
UK,"United Kingdom",10378,100431,"Arab, Omani","Arab, Omani",2200,1,Y,acx,"Arabic, Omani Spoken",1,6,Islam,3.000,1.500,10,A001,"Arab World",111,C0013,"Arab, Arabian",11,10,"Europe, Western",EUR,Europe,N,N,1,N,51.548879,-0.105828
UK,"United Kingdom",14276,107785,"Arab, Palestinian","Arab, Palestinian",20000,1,Y,ajp,"Arabic, South Levantine Spoken",3,6,Islam,5.000,0.500,10,A001,"Arab World",113,C0015,"Arab, Levant",25,10,"Europe, Western",EUR,Europe,N,N,1,N,51.485758,-0.043724
UK,"United Kingdom",10759,101196,"Arab, Saudi - Najdi","Arab, Saudi - Najdi",24000,1,Y,ars,"Arabic, Najdi Spoken",3,6,Islam,0.400,0.200,10,A001,"Arab World",136,C0040,"Bedouin, Arabian",11,10,"Europe, Western",EUR,Europe,N,N,1,N,51.476438,-0.06568499999999999
UK,"United Kingdom",15152,109662,"Arab, Syrian","Arab, Syrian",13000,2,N,apc,"Arabic, North Levantine Spoken",3,6,Islam,7.000,0.100,10,A001,"Arab World",113,C0015,"Arab, Levant",36,10,"Europe, Western",EUR,Europe,N,N,,N,51.498973,-0.210582
UK,"United Kingdom",15198,109729,"Arab, Yemeni","Arab, Yemeni",34000,1,Y,acq,"Arabic, Taizzi-Adeni Spoken",3,6,Islam,0.100,0.000,10,A001,"Arab World",118,C0020,"Arab, Yemeni",16,10,"Europe, Western",EUR,Europe,N,N,1,Y,51.51072,-0.025342
UK,"United Kingdom",10429,100516,Armenian,Armenian,20000,4,N,hye,Armenian,5,1,Christianity,94.000,8.700,12,A003,"Eurasian Peoples",119,C0021,Armenian,55,10,"Europe, Western",EUR,Europe,N,N,,N,51.4251356284065,-0.21042496404084
UK,"United Kingdom",10464,100574,Assyrian,Assyrian,6900,3,N,aii,"Assyrian Neo-Aramaic",5,1,Christianity,92.000,0.750,10,A001,"Arab World",121,C0023,"Assyrian / Aramaic",24,10,"Europe, Western",EUR,Europe,N,N,,N,51.4459472544622,-0.229223848002221
UK,"United Kingdom",10491,100626,"Austrian, Bavarian","Austrian, Bavarian",19000,3,N,bar,Bavarian,5,1,Christianity,83.000,0.500,12,A003,"Eurasian Peoples",175,C0079,Germanic,18,10,"Europe, Western",EUR,Europe,N,N,,N,51.514464,-0.094651
UK,"United Kingdom",11065,101833,Belarusian,Belarusian,5700,3,N,bel,Belarusian,5,1,Christianity,71.000,1.300,12,A003,"Eurasian Peoples",283,C0194,"Slav, Eastern",29,10,"Europe, Western",EUR,Europe,N,N,,N,51.4378108010276,-0.103922469246584
UK,"United Kingdom",15151,109660,"Bengali, Sylhetti","Bengali, Sylhetti",122000,1,Y,syl,Sylheti,4,6,Islam,0.300,0.039,21,A012,"South Asian Peoples",462,A012,"South Asia Muslim - Other",1,10,"Europe, Western",EUR,Europe,N,N,2,N,51.5101818028479,-0.266179907376852
UK,"United Kingdom",12217,104002,"Berber, Imazighen","Berber, Imazighen",3200,1,Y,tzm,"Tamazight, Central Atlas",3,6,Islam,0.600,0.100,10,A001,"Arab World",145,C0049,Berber-Shilha,4,10,"Europe, Western",EUR,Europe,N,N,1,N,51.5372687704374,-0.0536621632782044
UK,"United Kingdom",12399,104365,"Berber, Kabyle","Berber, Kabyle",3400,1,Y,kab,Kabyle,5,6,Islam,1.500,1.000,10,A001,"Arab World",142,C0046,Berber-Kabyle,5,10,"Europe, Western",EUR,Europe,N,N,1,N,51.495777,-0.110838
UK,"United Kingdom",10966,101662,"Brazilian, White","Brazilian, White",30000,5,N,por,Portuguese,5,1,Christianity,90.000,22.000,16,A007,"Latin-Caribbean Americans",270,C0181,"Portuguese, Brazilian",16,10,"Europe, Western",EUR,Europe,N,N,,N,51.52594,-0.086336
UK,"United Kingdom",14804,108778,"British, Scottish","British, Scottish",5709000,4,N,eng,English,5,1,Christianity,60.000,7.500,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,4,10,"Europe, Western",EUR,Europe,N,Y,,N,55.8718154457262,-4.23829045593982
UK,"United Kingdom",10998,101722,Bulgarian,Bulgarian,63000,3,N,bul,Bulgarian,5,1,Christianity,80.000,1.900,12,A003,"Eurasian Peoples",284,C0195,"Slav, Southern",38,10,"Europe, Western",EUR,Europe,N,N,,N,51.518875,-0.158849
UK,"United Kingdom",11029,101776,Burmese,Burmese,14000,1,Y,mya,Burmese,5,2,Buddhism,0.500,0.100,23,A014,"Tibetan-Himalayan Peoples",154,C0058,Burmese,18,10,"Europe, Western",EUR,Europe,N,N,1,N,51.531544406649,0.100140196113159
UK,"United Kingdom",20297,116025,"Colombian, Mestizo","Colombian, Mestizo",13000,4,N,spa,Spanish,5,1,Christianity,95.000,7.000,16,A007,"Latin-Caribbean Americans",188,C0093,Hispanic,10,10,"Europe, Western",EUR,Europe,N,N,,N,51.494599,-0.085406
UK,"United Kingdom",11421,102293,Cornish,Cornish,554000,4,N,eng,English,5,1,Christianity,65.000,8.000,12,A003,"Eurasian Peoples",110,C0012,Anglo-Celt,1,10,"Europe, Western",EUR,Europe,N,Y,,N,50.48817,-4.59498
UK,"United Kingdom",11456,102344,"Cypriots, Greek","Cypriots, Greek",18000,3,N,ell,Greek,5,1,Christianity,90.000,0.600,12,A003,"Eurasian Peoples",178,C0082,Greek,6,10,"Europe, Western",EUR,Europe,N,N,,N,51.486948,-0.227031
UK,"United Kingdom",11457,102345,"Cypriots, Turkish","Cypriots, Turkish",5400,1,Y,tur,Turkish,5,6,Islam,0.000,0.000,24,A015,"Turkic Peoples",309,C0221,Turkish,3,10,"Europe, Western",EUR,Europe,N,N,1,Y,51.5446196318905,-0.0867705650096013
UK,"United Kingdom",11458,102346,Czech,Czech,40000,2,N,ces,Czech,5,7,Non-Religious,26.000,0.700,12,A003,"Eurasian Peoples",285,C0196,"Slav, Western",28,10,"Europe, Western",EUR,Europe,N,N,,N,51.6008338464048,-0.102778873346324
UK,"United Kingdom",11496,102439,Danish,Danish,28000,4,N,dan,Danish,5,1,Christianity,85.000,3.500,12,A003,"Eurasian Peoples",279,C0190,Scandinavian,18,10,"Europe, Western",EUR,Europe,N,N,,N,51.5162882265204,-0.052513080614176
UK,"United Kingdom",19007,114916,Deaf,Deaf,135000,3,N,bfi,"British Sign Language",3,1,Christianity,59.660,,26,A017,Deaf,328,C0252,Deaf,216,10,"Europe, Western",EUR,Europe,N,Y,,N,51.66878,-0.4431
UK,"United Kingdom",11620,102733,Druze,Druze,600,1,Y,apc,"Arabic, North Levantine Spoken",3,8,"Other / Small",1.000,0.500,10,A001,"Arab World",113,C0015,"Arab, Levant",7,10,"Europe, Western",EUR,Europe,N,N,1,N,51.510443,-0.049869
UK,"United Kingdom",11659,102787,Dutch,Dutch,88000,4,N,nld,Dutch,5,7,Non-Religious,47.000,4.300,12,A003,"Eurasian Peoples",175,C0079,Germanic,29,10,"Europe, Western",EUR,Europe,N,N,,N,51.5463921443819,0.0234268897391416
