Joshua Project People Group Data

PeopleID3,ROG3,ROL3,ROL4,Language,LanguageDialect,LanguageRank,Speakers
16575,IN,tam,0,Tamil,Tamil,P,19088
16576,IN,guj,0,Gujarati,Gujarati,P,360
16577,IN,ben,0,Bengali,Bengali,P,84775
16577,IN,hin,0,Hindi,Hindi,S,3120
16581,IN,cde,0,Chenchu,Chenchu,S,31429
16581,IN,hin,0,Hindi,Hindi,S,107
16581,IN,kan,0,Kannada,Kannada,S,711
16581,IN,kff,0,Koya,Koya,S,148
16581,IN,kxv,0,Kuvi,Kuvi,S,20
16581,IN,mar,0,Marathi,Marathi,S,25
16581,IN,ory,0,Odia,Odia,S,887
16581,IN,tam,0,Tamil,Tamil,S,125
16581,IN,tel,0,Telugu,Telugu,P,36210
16582,IN,mal,0,Malayalam,Malayalam,P,660
16583,IN,asm,0,Assamese,Assamese,S,885
16583,IN,awa,0,Awadhi,Awadhi,S,320
16583,IN,ben,0,Bengali,Bengali,S,3294
16583,IN,bfy,0,Bagheli,Bagheli,S,475
16583,IN,bho,0,Bhojpuri,Bhojpuri,S,13042
16583,IN,bjj,0,Kanauji,Kanauji,S,240
16583,IN,bod,0,"Tibetan, Central","Tibetan, Central",S,18
16583,IN,brx,0,Boro,Boro,S,19
16583,IN,hin,0,Hindi,Hindi,P,124206
16583,IN,hoc,0,Ho,Ho,S,36
16583,IN,kfy,0,Kumaoni,Kumaoni,S,17
16583,IN,kru,0,Kurux,Kurux,S,92
16583,IN,mag,0,Magahi,Magahi,S,13418
16583,IN,mai,0,Maithili,Maithili,S,77
16583,IN,mar,0,Marathi,Marathi,S,28
16583,IN,mhu,0,Digaro-Mishmi,Digaro-Mishmi,S,86
16583,IN,npi,0,Nepali,Nepali,S,432
16583,IN,ory,0,Odia,Odia,S,1439
16583,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,172
16583,IN,sat,0,Santhali,Santhali,S,264
16583,IN,sck,0,Sadri,Sadri,S,110
16583,IN,unr,0,Mundari,Mundari,S,39
16583,IN,urd,0,Urdu,Urdu,S,29
16584,IN,ory,0,Odia,Odia,P,2280
16585,IN,dgo,0,Dogri,Dogri,S,320
16585,IN,kfs,0,Bilaspuri,Bilaspuri,S,310
16585,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,639
16585,IN,rwr,0,Marwari,Marwari,S,240
16585,IN,urd,0,Urdu,Urdu,P,1090
16585,IN,xnr,0,Kangri,Kangri,S,130
16586,IN,urd,0,Urdu,Urdu,P,360
16587,IN,ben,0,Bengali,Bengali,S,155
16587,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,420
16587,IN,bgc,0,Haryanvi,Haryanvi,S,10170
16587,IN,bgq,0,Bagri,Bagri,S,1830
16587,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,45
16587,IN,bht,0,Bhattiyali,Bhattiyali,S,20
16587,IN,cdh,0,Chambeali,Chambeali,S,140
16587,IN,dgo,0,Dogri,Dogri,S,240
16587,IN,hin,0,Hindi,Hindi,P,77320
16587,IN,kas,0,Kashmiri,Kashmiri,S,170
16587,IN,kfs,0,Bilaspuri,Bilaspuri,S,930
16587,IN,mai,0,Maithili,Maithili,S,780
16587,IN,mjl,0,Mandeali,Mandeali,S,1930
16587,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,40838
16587,IN,xnr,0,Kangri,Kangri,S,7144
16588,IN,kan,0,Kannada,Kannada,P,4960
16588,IN,mar,0,Marathi,Marathi,S,1190
16588,IN,urd,0,Urdu,Urdu,S,20
16589,IN,asm,0,Assamese,Assamese,S,8075
16589,IN,bee,0,Byangsi,Byangsi,S,590
16589,IN,ben,0,Bengali,Bengali,S,7605
16589,IN,cdn,0,Chaudangsi,Chaudangsi,S,350
16589,IN,drd,0,Darmiya,Darmiya,S,120
16589,IN,gbm,0,Garhwali,Garhwali,S,360
16589,IN,hin,0,Hindi,Hindi,S,10822
16589,IN,jnl,0,Rawat,Rawat,S,350
16589,IN,kfy,0,Kumaoni,Kumaoni,S,1690
16589,IN,new,18847,Newar,"Newar: Newar",S,600
16589,IN,npi,0,Nepali,Nepali,P,218275
16590,IN,ahr,0,Ahirani,Ahirani,S,980
16590,IN,awa,0,Awadhi,Awadhi,S,1740
16590,IN,bfy,0,Bagheli,Bagheli,S,470
16590,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,50
16590,IN,bgc,0,Haryanvi,Haryanvi,S,2460
16590,IN,bgq,0,Bagri,Bagri,S,500
16590,IN,bho,0,Bhojpuri,Bhojpuri,S,30
16590,IN,bjj,0,Kanauji,Kanauji,S,450
16590,IN,bns,0,Bundeli,Bundeli,S,2550
16590,IN,bra,0,"Braj Bhasha","Braj Bhasha",S,540
16590,IN,dhd,0,Dhundari,Dhundari,S,790
16590,IN,gbm,0,Garhwali,Garhwali,S,1370
16590,IN,guj,0,Gujarati,Gujarati,S,120478
16590,IN,hin,0,Hindi,Hindi,P,245975
16590,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,422
16590,IN,kan,0,Kannada,Kannada,S,830
16590,IN,khn,0,Khandesi,Khandesi,S,4660
16590,IN,knn,0,Konkani,Konkani,S,1870
16590,IN,mai,0,Maithili,Maithili,S,20
16590,IN,mar,0,Marathi,Marathi,S,15899
16590,IN,mup,0,Malvi,Malvi,S,1130
16590,IN,noe,0,Nimadi,Nimadi,S,160
16590,IN,ory,0,Odia,Odia,S,140
16590,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,34970
16590,IN,rwr,0,Marwari,Marwari,S,4241
16590,IN,wry,0,Merwari,Merwari,S,4030
16592,IN,bns,0,Bundeli,Bundeli,S,1650
16592,IN,hin,0,Hindi,Hindi,P,35026
16592,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,16
16592,IN,hoj,18802,Haroti,"Haroti: Harauti",S,150
16592,IN,mup,0,Malvi,Malvi,S,62
16594,IN,ben,0,Bengali,Bengali,S,2240
16594,IN,bfy,0,Bagheli,Bagheli,S,380
16594,IN,guj,0,Gujarati,Gujarati,S,135
16594,IN,hin,0,Hindi,Hindi,P,47134
16594,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,11727
16594,IN,mag,0,Magahi,Magahi,S,3230
16594,IN,ory,0,Odia,Odia,S,610
16594,IN,sck,0,Sadri,Sadri,S,37485
16597,IN,yim,14621,"Naga, Yimchungru","Naga, Yimchungru: Tikhir",P,146
16598,IN,cdf,0,Chiru,Chiru,P,8285
16598,IN,eng,0,English,English,S,47
16598,IN,gnb,0,Gangte,Gangte,S,46
16598,IN,hmr,0,Hmar,Hmar,S,108
16598,IN,kmm,0,Kom,Kom,S,501
16598,IN,mjw,0,Karbi,Karbi,S,62
16598,IN,nbi,0,"Naga, Mao","Naga, Mao",S,17
16598,IN,njn,0,"Naga, Liangmai","Naga, Liangmai",S,24
16598,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,56
16598,IN,nzm,0,"Naga, Zeme","Naga, Zeme",S,15
16600,IN,kan,0,Kannada,Kannada,S,83
16600,IN,mal,0,Malayalam,Malayalam,S,40575
16600,IN,tam,0,Tamil,Tamil,P,788336
16600,IN,tel,0,Telugu,Telugu,S,13626
16602,IN,ben,0,Bengali,Bengali,S,3295
16602,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,400
16602,IN,guj,0,Gujarati,Gujarati,S,250
16602,IN,hin,0,Hindi,Hindi,S,4210
16602,IN,kan,0,Kannada,Kannada,S,2600
16602,IN,khn,0,Khandesi,Khandesi,S,175
16602,IN,knn,0,Konkani,Konkani,S,3640
16602,IN,mai,0,Maithili,Maithili,S,225
16602,IN,mar,0,Marathi,Marathi,P,35295
16602,IN,ory,0,Odia,Odia,S,9960
16602,IN,tam,0,Tamil,Tamil,S,70
16602,IN,tel,0,Telugu,Telugu,S,1065
16603,IN,all,0,Allar,Allar,S,660
16603,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,7840
16603,IN,hin,0,Hindi,Hindi,S,400
16603,IN,kan,0,Kannada,Kannada,S,1710
16603,IN,knn,0,Konkani,Konkani,S,214
16603,IN,mal,0,Malayalam,Malayalam,P,260926
16603,IN,tam,0,Tamil,Tamil,S,42437
16603,IN,tcy,0,Tulu,Tulu,S,13240
16603,IN,tel,0,Telugu,Telugu,S,4165
16604,IN,cvg,0,Chug,Chug,P,730
16606,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,2014
16606,IN,bht,0,Bhattiyali,Bhattiyali,S,1412
16606,IN,cdh,0,Chambeali,Chambeali,S,2124
16606,IN,cdj,0,Churahi,Churahi,S,240
16606,IN,hin,0,Hindi,Hindi,P,9247
16606,IN,kfk,0,Kinnauri,Kinnauri,S,76
16606,IN,kfs,0,Bilaspuri,Bilaspuri,S,230
16606,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,1465
16606,IN,mjl,0,Mandeali,Mandeali,S,4530
16606,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1473
16606,IN,srx,0,Sirmauri,Sirmauri,S,865
16606,IN,xnr,0,Kangri,Kangri,S,2045
16607,IN,rwr,0,Marwari,Marwari,P,7238
16608,IN,bhb,0,Bhili,Bhili,S,24
16608,IN,cdi,0,Chodri,Chodri,P,4993
16608,IN,guj,0,Gujarati,Gujarati,S,2784
16608,IN,hin,0,Hindi,Hindi,S,369
16608,IN,kan,0,Kannada,Kannada,S,199
16608,IN,mar,0,Marathi,Marathi,S,129
16608,IN,tam,0,Tamil,Tamil,S,32
16608,IN,tel,0,Telugu,Telugu,S,136
16608,IN,urd,0,Urdu,Urdu,S,20
16611,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,4890
16611,IN,knn,0,Konkani,Konkani,S,690
16611,IN,tcy,0,Tulu,Tulu,S,1150
16614,IN,ben,0,Bengali,Bengali,S,160
16614,IN,dhd,0,Dhundari,Dhundari,S,430
16614,IN,guj,0,Gujarati,Gujarati,S,97
16614,IN,hin,0,Hindi,Hindi,S,515
16614,IN,knn,0,Konkani,Konkani,S,411
16614,IN,mar,0,Marathi,Marathi,S,1350
16614,IN,mtr,0,Mewari,Mewari,S,15
16614,IN,ory,0,Odia,Odia,P,2070
16614,IN,rwr,0,Marwari,Marwari,S,120
16615,IN,anm,0,Anal,Anal,S,17
16615,IN,hin,0,Hindi,Hindi,S,23
16615,IN,nct,0,"Naga, Chothe","Naga, Chothe",P,3590
16615,IN,nkf,14523,"Naga, Inpui","Naga, Inpui: Naga, Kabui",S,54
16616,IN,guj,0,Gujarati,Gujarati,S,274
16616,IN,hin,0,Hindi,Hindi,S,20
16616,IN,mtr,0,Mewari,Mewari,S,310
16616,IN,rwr,0,Marwari,Marwari,P,325
16616,IN,urd,0,Urdu,Urdu,S,200
16617,IN,ory,0,Odia,Odia,P,5820
16619,IN,hin,0,Hindi,Hindi,P,1165
16620,IN,guj,0,Gujarati,Gujarati,P,20240
16620,IN,hin,0,Hindi,Hindi,S,360
16620,IN,urd,0,Urdu,Urdu,S,1090
16621,IN,adi,0,Adi,Adi,S,2902
16621,IN,asm,0,Assamese,Assamese,S,18747
16621,IN,ben,0,Bengali,Bengali,S,810
16621,IN,brx,0,Boro,Boro,S,696
16621,IN,der,0,Deori,Deori,P,27384
16621,IN,dis,0,Dimasa,Dimasa,S,16
16621,IN,eng,0,English,English,S,312
16621,IN,hin,0,Hindi,Hindi,S,174
16621,IN,lax,0,Tiwa,Tiwa,S,50
16621,IN,mjw,0,Karbi,Karbi,S,44
16621,IN,mrg,0,Mising,Mising,S,163
16621,IN,npi,0,Nepali,Nepali,S,26
16621,IN,nst,6169,"Naga, Tangshang","Naga, Tangshang: Tangsa",S,18
16621,IN,ory,0,Odia,Odia,S,28
16624,IN,mal,0,Malayalam,Malayalam,P,16630
16624,IN,tam,0,Tamil,Tamil,S,4560
16625,IN,eng,0,English,English,S,7309
16625,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,60
16625,IN,kan,0,Kannada,Kannada,S,27165
16625,IN,tel,0,Telugu,Telugu,P,601061
16626,IN,ahr,0,Ahirani,Ahirani,S,675
16626,IN,ben,0,Bengali,Bengali,S,30
16626,IN,eng,0,English,English,S,4396
16626,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,20170
16626,IN,guj,0,Gujarati,Gujarati,S,60
16626,IN,hin,0,Hindi,Hindi,S,13253
16626,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,1461
16626,IN,kan,0,Kannada,Kannada,S,334
16626,IN,khn,0,Khandesi,Khandesi,S,600
16626,IN,knn,0,Konkani,Konkani,S,16510
16626,IN,mar,0,Marathi,Marathi,P,360784
16626,IN,noe,0,Nimadi,Nimadi,S,110
16626,IN,ory,0,Odia,Odia,S,314
16626,IN,tel,0,Telugu,Telugu,S,226
16627,IN,eng,0,English,English,S,3788
16627,IN,kan,0,Kannada,Kannada,S,4100
16627,IN,tel,0,Telugu,Telugu,P,433283
16628,IN,mal,0,Malayalam,Malayalam,P,3694
16628,IN,tam,0,Tamil,Tamil,S,1039
16629,IN,ory,0,Odia,Odia,P,20
16630,IN,ahr,0,Ahirani,Ahirani,S,455
16630,IN,eng,0,English,English,S,2100
16630,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,3370
16630,IN,hin,0,Hindi,Hindi,S,7059
16630,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,100
16630,IN,kan,0,Kannada,Kannada,S,60
16630,IN,khn,0,Khandesi,Khandesi,S,230
16630,IN,knn,0,Konkani,Konkani,S,8230
16630,IN,mar,0,Marathi,Marathi,P,160789
16630,IN,noe,0,Nimadi,Nimadi,S,30
16630,IN,tel,0,Telugu,Telugu,S,170
16633,IN,mal,0,Malayalam,Malayalam,P,580
16634,IN,tam,0,Tamil,Tamil,P,42610
16637,IN,gbm,0,Garhwali,Garhwali,S,30
16637,IN,hin,0,Hindi,Hindi,P,1169
16638,IN,gom,0,"Konkani, Goan","Konkani, Goan",P,3506
16638,IN,kan,0,Kannada,Kannada,S,90
16638,IN,knn,0,Konkani,Konkani,S,210
16638,IN,tcy,0,Tulu,Tulu,S,920
16639,IN,tel,0,Telugu,Telugu,S,80
16639,IN,urd,0,Urdu,Urdu,P,794
16642,IN,hin,0,Hindi,Hindi,S,8554
16642,IN,hne,0,Chhattisgarhi,Chhattisgarhi,P,20291
16642,IN,ory,0,Odia,Odia,S,20
16643,IN,anp,0,Angika,Angika,S,10240
16643,IN,ben,0,Bengali,Bengali,S,7374
16643,IN,bho,0,Bhojpuri,Bhojpuri,S,883
16643,IN,hin,0,Hindi,Hindi,P,52156
16643,IN,mag,0,Magahi,Magahi,S,170
16643,IN,mai,0,Maithili,Maithili,S,18807
16643,IN,ory,0,Odia,Odia,S,50
16643,IN,sjp,0,Surjapuri,Surjapuri,S,2625
16646,IN,mal,0,Malayalam,Malayalam,S,5500
16646,IN,tam,0,Tamil,Tamil,P,35830
16648,IN,ahr,0,Ahirani,Ahirani,S,780
16648,IN,awa,0,Awadhi,Awadhi,S,151
16648,IN,ben,0,Bengali,Bengali,S,256
16648,IN,bho,0,Bhojpuri,Bhojpuri,S,3268
16648,IN,bjj,0,Kanauji,Kanauji,S,331
16648,IN,bns,0,Bundeli,Bundeli,S,33
16648,IN,dhd,0,Dhundari,Dhundari,S,47
16648,IN,guj,0,Gujarati,Gujarati,S,20814
16648,IN,hin,0,Hindi,Hindi,S,22761
16648,IN,hoj,18802,Haroti,"Haroti: Harauti",S,18
16648,IN,kan,0,Kannada,Kannada,S,17922
16648,IN,kfy,0,Kumaoni,Kumaoni,S,193
16648,IN,knn,0,Konkani,Konkani,S,820
16648,IN,mag,0,Magahi,Magahi,S,18
16648,IN,mai,0,Maithili,Maithili,S,164
16648,IN,mar,0,Marathi,Marathi,P,45460
16648,IN,mtr,0,Mewari,Mewari,S,135
16648,IN,mve,0,Marwari,Marwari,S,40
16648,IN,noe,0,Nimadi,Nimadi,S,300
16648,IN,rwr,0,Marwari,Marwari,S,488
16648,IN,sck,0,Sadri,Sadri,S,75
16648,IN,wbr,0,Wagdi,Wagdi,S,331
16648,IN,wry,0,Merwari,Merwari,S,237
16649,IN,guj,0,Gujarati,Gujarati,P,2200
16649,IN,urd,0,Urdu,Urdu,S,60
16650,IN,bho,0,Bhojpuri,Bhojpuri,S,60
16650,IN,dhd,0,Dhundari,Dhundari,S,120
16650,IN,gbm,0,Garhwali,Garhwali,S,100
16650,IN,hin,0,Hindi,Hindi,P,1963
16650,IN,rwr,0,Marwari,Marwari,S,270
16651,IN,kfr,0,Kacchi,Kacchi,P,300
16652,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,587
16652,IN,bgc,0,Haryanvi,Haryanvi,S,28
16652,IN,bgq,0,Bagri,Bagri,S,20
16652,IN,gbm,0,Garhwali,Garhwali,S,50
16652,IN,hin,0,Hindi,Hindi,P,121141
16652,IN,lae,0,Pattani,Pattani,S,792
16652,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,13077
16652,IN,rwr,0,Marwari,Marwari,S,40
16652,IN,xnr,0,Kangri,Kangri,S,440
16653,IN,guj,0,Gujarati,Gujarati,P,14455
16653,IN,hin,0,Hindi,Hindi,S,200
16654,IN,bfy,0,Bagheli,Bagheli,S,1357
16654,IN,bns,0,Bundeli,Bundeli,S,928
16654,IN,hin,0,Hindi,Hindi,P,53050
16654,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,164
16654,IN,ory,0,Odia,Odia,S,795
16655,IN,hin,0,Hindi,Hindi,S,2835
16655,IN,hne,0,Chhattisgarhi,Chhattisgarhi,P,7460
16655,IN,ory,0,Odia,Odia,S,125
16656,IN,hin,0,Hindi,Hindi,S,3280
16656,IN,hne,0,Chhattisgarhi,Chhattisgarhi,P,9490
16659,IN,ben,0,Bengali,Bengali,P,12005
16659,IN,hin,0,Hindi,Hindi,S,40
16659,IN,urd,0,Urdu,Urdu,S,1120
16660,IN,ory,0,Odia,Odia,P,600
16661,IN,kan,0,Kannada,Kannada,S,451
16661,IN,mar,0,Marathi,Marathi,S,277
16661,IN,tel,0,Telugu,Telugu,P,4912
16662,IN,hin,0,Hindi,Hindi,S,86
16662,IN,mar,0,Marathi,Marathi,S,15
16662,IN,ory,0,Odia,Odia,P,25499
16663,IN,ben,0,Bengali,Bengali,P,17972
16663,IN,haj,0,Hajong,Hajong,S,206
16664,IN,asm,0,Assamese,Assamese,S,1105
16664,IN,ben,0,Bengali,Bengali,S,841
16664,IN,cdn,0,Chaudangsi,Chaudangsi,S,70
16664,IN,drd,0,Darmiya,Darmiya,S,625
16664,IN,hin,0,Hindi,Hindi,S,6027
16664,IN,kfy,0,Kumaoni,Kumaoni,S,4160
16664,IN,mai,0,Maithili,Maithili,S,130
16664,IN,new,18847,Newar,"Newar: Newar",S,30
16664,IN,npi,0,Nepali,Nepali,P,36563
16665,IN,ory,0,Odia,Odia,P,5430
16665,IN,tel,0,Telugu,Telugu,S,910
16666,IN,bhb,0,Bhili,Bhili,P,61227
16666,IN,dhd,0,Dhundari,Dhundari,S,64
16666,IN,guj,0,Gujarati,Gujarati,S,8319
16666,IN,hin,0,Hindi,Hindi,S,14165
16666,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,38
16666,IN,mar,0,Marathi,Marathi,S,19
16666,IN,mtr,0,Mewari,Mewari,S,1860
16666,IN,ory,0,Odia,Odia,S,70
16666,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1099
16666,IN,rwr,0,Marwari,Marwari,S,235
16666,IN,wbr,0,Wagdi,Wagdi,S,6795
16666,IN,wry,0,Merwari,Merwari,S,56
16668,IN,hin,0,Hindi,Hindi,S,610
16668,IN,ory,0,Odia,Odia,P,62764
16668,IN,tel,0,Telugu,Telugu,S,4832
16669,IN,mar,0,Marathi,Marathi,P,580
16670,IN,guj,0,Gujarati,Gujarati,P,4084
16670,IN,hin,0,Hindi,Hindi,S,140
16671,IN,ben,0,Bengali,Bengali,S,2460
16671,IN,bfy,0,Bagheli,Bagheli,S,150
16671,IN,bgq,0,Bagri,Bagri,S,7100
16671,IN,bns,0,Bundeli,Bundeli,S,5860
16671,IN,dhd,0,Dhundari,Dhundari,S,21220
16671,IN,hin,0,Hindi,Hindi,P,502840
16671,IN,hoj,18802,Haroti,"Haroti: Harauti",S,1400
16671,IN,kyw,0,Kudmali,Kudmali,S,3120
16671,IN,mar,0,Marathi,Marathi,S,980
16671,IN,mtr,0,Mewari,Mewari,S,85652
16671,IN,mup,0,Malvi,Malvi,S,25100
16671,IN,noe,0,Nimadi,Nimadi,S,200
16671,IN,ory,0,Odia,Odia,S,4530
16671,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,1050
16671,IN,rwr,0,Marwari,Marwari,S,70020
16671,IN,wry,0,Merwari,Merwari,S,50
16673,IN,ahr,0,Ahirani,Ahirani,S,12760
16673,IN,anp,0,Angika,Angika,S,80
16673,IN,asm,0,Assamese,Assamese,S,6144
16673,IN,awa,0,Awadhi,Awadhi,S,20010
16673,IN,ben,0,Bengali,Bengali,S,5836
16673,IN,bfy,0,Bagheli,Bagheli,S,4680
16673,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,120
16673,IN,bgc,0,Haryanvi,Haryanvi,S,2615
16673,IN,bgq,0,Bagri,Bagri,S,1300
16673,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,55
16673,IN,bho,0,Bhojpuri,Bhojpuri,S,13594
16673,IN,bjj,0,Kanauji,Kanauji,S,14030
16673,IN,bns,0,Bundeli,Bundeli,S,12865
16673,IN,bra,0,"Braj Bhasha","Braj Bhasha",S,2160
16673,IN,dgo,0,Dogri,Dogri,S,240
16673,IN,dhd,0,Dhundari,Dhundari,S,9890
16673,IN,gbm,0,Garhwali,Garhwali,S,3780
16673,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,6890
16673,IN,guj,0,Gujarati,Gujarati,S,421539
16673,IN,hin,0,Hindi,Hindi,P,938864
16673,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,16926
16673,IN,hoj,18802,Haroti,"Haroti: Harauti",S,110
16673,IN,idb,0,Indo-Portuguese,Indo-Portuguese,S,150
16673,IN,kan,0,Kannada,Kannada,S,183900
16673,IN,kas,0,Kashmiri,Kashmiri,S,1220
16673,IN,kfr,0,Kacchi,Kacchi,S,5710
16673,IN,kfs,0,Bilaspuri,Bilaspuri,S,410
16673,IN,kfx,0,"Pahari, Kullu","Pahari, Kullu",S,460
16673,IN,kfy,0,Kumaoni,Kumaoni,S,1670
16673,IN,khn,0,Khandesi,Khandesi,S,35370
16673,IN,knn,0,Konkani,Konkani,S,40215
16673,IN,kru,0,Kurux,Kurux,S,30
16673,IN,mag,0,Magahi,Magahi,S,60
16673,IN,mai,0,Maithili,Maithili,S,1720
16673,IN,mal,0,Malayalam,Malayalam,S,20
16673,IN,mar,0,Marathi,Marathi,S,461710
16673,IN,mjl,0,Mandeali,Mandeali,S,1630
16673,IN,mtr,0,Mewari,Mewari,S,5560
16673,IN,mup,0,Malvi,Malvi,S,18370
16673,IN,noe,0,Nimadi,Nimadi,S,6020
16673,IN,ory,0,Odia,Odia,S,25010
16673,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,8862
16673,IN,rwr,0,Marwari,Marwari,S,47200
16673,IN,sat,16315,Santhali,"Santhali: Karmali",S,30
16673,IN,srx,0,Sirmauri,Sirmauri,S,20
16673,IN,swv,0,Shekhawati,Shekhawati,S,4770
16673,IN,tam,0,Tamil,Tamil,S,104595
16673,IN,tcy,0,Tulu,Tulu,S,4210
16673,IN,tel,0,Telugu,Telugu,S,435660
16673,IN,wbr,0,Wagdi,Wagdi,S,200
16673,IN,wry,0,Merwari,Merwari,S,12960
16673,IN,xnr,0,Kangri,Kangri,S,4680
16676,IN,bgq,0,Bagri,Bagri,S,22300
16676,IN,bra,0,"Braj Bhasha","Braj Bhasha",S,200
16676,IN,dhd,0,Dhundari,Dhundari,S,80860
16676,IN,guj,0,Gujarati,Gujarati,S,900
16676,IN,hin,0,Hindi,Hindi,P,452580
16676,IN,hoj,18802,Haroti,"Haroti: Harauti",S,12210
16676,IN,kfr,0,Kacchi,Kacchi,S,680
16676,IN,mtr,0,Mewari,Mewari,S,128520
16676,IN,mup,0,Malvi,Malvi,S,3880
16676,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,2390
16676,IN,rwr,0,Marwari,Marwari,S,215481
16676,IN,swv,0,Shekhawati,Shekhawati,S,29110
16676,IN,wbr,0,Wagdi,Wagdi,S,3900
16676,IN,wry,0,Merwari,Merwari,S,57400
16677,IN,bho,0,Bhojpuri,Bhojpuri,S,5000
16677,IN,hin,0,Hindi,Hindi,P,6380
16678,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,36
16678,IN,cdh,0,Chambeali,Chambeali,S,28
16678,IN,hin,0,Hindi,Hindi,S,2085
16678,IN,kfs,0,Bilaspuri,Bilaspuri,S,1786
16678,IN,mjl,0,Mandeali,Mandeali,S,257
16678,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",P,3930
16678,IN,xnr,0,Kangri,Kangri,S,297
16681,IN,ben,0,Bengali,Bengali,S,24
16681,IN,gau,0,"Gadaba, Mudhili","Gadaba, Mudhili",S,30
16681,IN,ort,0,"Oriya, Adivasi","Oriya, Adivasi",S,21
16681,IN,ory,0,Odia,Odia,P,376
16681,IN,unr,3302,Mundari,"Mundari: Bhumij",S,50
16682,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,230
16682,IN,bgc,0,Haryanvi,Haryanvi,S,1720
16682,IN,hin,0,Hindi,Hindi,P,24901
16682,IN,kfs,0,Bilaspuri,Bilaspuri,S,640
16682,IN,mjl,0,Mandeali,Mandeali,S,990
16682,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,9749
16682,IN,xnr,0,Kangri,Kangri,S,5940
16683,IN,kan,0,Kannada,Kannada,P,8415
16683,IN,mal,0,Malayalam,Malayalam,S,1370
16683,IN,ory,0,Odia,Odia,S,475
16683,IN,tam,0,Tamil,Tamil,S,2330
16683,IN,tel,0,Telugu,Telugu,S,8320
16684,IN,bhd,0,Bhadrawahi,Bhadrawahi,S,70
16684,IN,kas,0,Kashmiri,Kashmiri,P,1155
16685,IN,bfz,0,"Pahari, Mahasu","Pahari, Mahasu",S,20
16685,IN,bgc,0,Haryanvi,Haryanvi,S,2210
16685,IN,bgq,0,Bagri,Bagri,S,140
16685,IN,hin,0,Hindi,Hindi,P,19222
16685,IN,pan,0,"Punjabi, Eastern","Punjabi, Eastern",S,9353
16692,IN,hin,0,Hindi,Hindi,P,148100
16692,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,3170
16692,IN,mar,0,Marathi,Marathi,S,490
16692,IN,mtr,0,Mewari,Mewari,S,6620
16692,IN,mup,0,Malvi,Malvi,S,9610
16692,IN,noe,0,Nimadi,Nimadi,S,5430
16692,IN,ory,0,Odia,Odia,S,35
16692,IN,rwr,0,Marwari,Marwari,S,6186
16693,IN,gom,0,"Konkani, Goan","Konkani, Goan",S,34240
16693,IN,kan,0,Kannada,Kannada,S,36727
16693,IN,knn,0,Konkani,Konkani,S,15120
16693,IN,mar,0,Marathi,Marathi,S,1420
16693,IN,tam,0,Tamil,Tamil,S,45
16693,IN,tcy,0,Tulu,Tulu,P,64583
16694,IN,mal,0,Malayalam,Malayalam,S,440
16694,IN,tam,0,Tamil,Tamil,P,80572
16695,IN,ben,0,Bengali,Bengali,S,840
16695,IN,hin,0,Hindi,Hindi,S,13364
16695,IN,hne,0,Chhattisgarhi,Chhattisgarhi,S,15627
16695,IN,kxu,0,Kui,Kui,S,120
